authored_selector	emitted_metric	source_family	source_type	source_labels	operator_owner	entity_identity	signal_role	observation_population	cross_family_relationship	unit_algebra	label_roles_and_optionality	availability_gate	evidence_and_uncertainty	disposition	destination	source_path
ceph_bluestore_kv_commit_lat_sum	ceph_bluestore_kv_commit_lat_sum	ceph_bluestore_kv_commit_lat_sum	gauge	ceph_daemon	Ceph/Daemon Exporters/BlueStore/Space and Core State	*	latency	Accumulated Latency (seconds/s); source meaning: Average kv_thread commit latency Total	source-verified shared population and rendered algebra for Accumulated Latency; comparable dimensions: clist_lat, kv_commit_lat, kv_final_lat, kv_flush_lat, kv_sync_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> seconds/s; counted/measured object: Accumulated Latency / kv_commit_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/BlueStore/Space and Core State / Accumulated Latency [accumulated_latency; seconds/s; incremental]	ceph/ceph @ 0fcffee29411e3a38036764817b6e1afc59741cc; src/os/bluestore/BlueStore.cc:6349; ceph/ceph @ abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a; src/os/bluestore/BlueStore.cc:6291; ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/os/bluestore/BlueStore.cc:5129
ceph_bluestore_kv_final_lat_count	ceph_bluestore_kv_final_lat_count	ceph_bluestore_kv_final_lat_count	counter	ceph_daemon	Ceph/Daemon Exporters/BlueStore/Space and Core State	*	latency	Latency Measurements (operations/s); source meaning: Average kv_finalize thread latency Count	source-verified shared population and rendered algebra for Latency Measurements; comparable dimensions: clist_lat, kv_commit_lat, kv_final_lat, kv_flush_lat, kv_sync_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> operations/s; counted/measured object: Latency Measurements / kv_final_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/BlueStore/Space and Core State / Latency Measurements [latency_measurements; operations/s; incremental]	ceph/ceph @ 0fcffee29411e3a38036764817b6e1afc59741cc; src/os/bluestore/BlueStore.cc:6355; ceph/ceph @ abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a; src/os/bluestore/BlueStore.cc:6297; ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/os/bluestore/BlueStore.cc:5135
ceph_bluestore_kv_final_lat_sum	ceph_bluestore_kv_final_lat_sum	ceph_bluestore_kv_final_lat_sum	gauge	ceph_daemon	Ceph/Daemon Exporters/BlueStore/Space and Core State	*	latency	Accumulated Latency (seconds/s); source meaning: Average kv_finalize thread latency Total	source-verified shared population and rendered algebra for Accumulated Latency; comparable dimensions: clist_lat, kv_commit_lat, kv_final_lat, kv_flush_lat, kv_sync_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> seconds/s; counted/measured object: Accumulated Latency / kv_final_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/BlueStore/Space and Core State / Accumulated Latency [accumulated_latency; seconds/s; incremental]	ceph/ceph @ 0fcffee29411e3a38036764817b6e1afc59741cc; src/os/bluestore/BlueStore.cc:6355; ceph/ceph @ abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a; src/os/bluestore/BlueStore.cc:6297; ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/os/bluestore/BlueStore.cc:5135
ceph_bluestore_kv_flush_lat_count	ceph_bluestore_kv_flush_lat_count	ceph_bluestore_kv_flush_lat_count	counter	ceph_daemon	Ceph/Daemon Exporters/BlueStore/Space and Core State	*	latency	Latency Measurements (operations/s); source meaning: Average kv_thread flush latency Count	source-verified shared population and rendered algebra for Latency Measurements; comparable dimensions: clist_lat, kv_commit_lat, kv_final_lat, kv_flush_lat, kv_sync_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> operations/s; counted/measured object: Latency Measurements / kv_flush_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/BlueStore/Space and Core State / Latency Measurements [latency_measurements; operations/s; incremental]	ceph/ceph @ 0fcffee29411e3a38036764817b6e1afc59741cc; src/os/bluestore/BlueStore.cc:6346; ceph/ceph @ abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a; src/os/bluestore/BlueStore.cc:6288; ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/os/bluestore/BlueStore.cc:5126
ceph_bluestore_kv_flush_lat_sum	ceph_bluestore_kv_flush_lat_sum	ceph_bluestore_kv_flush_lat_sum	gauge	ceph_daemon	Ceph/Daemon Exporters/BlueStore/Space and Core State	*	latency	Accumulated Latency (seconds/s); source meaning: Average kv_thread flush latency Total	source-verified shared population and rendered algebra for Accumulated Latency; comparable dimensions: clist_lat, kv_commit_lat, kv_final_lat, kv_flush_lat, kv_sync_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> seconds/s; counted/measured object: Accumulated Latency / kv_flush_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/BlueStore/Space and Core State / Accumulated Latency [accumulated_latency; seconds/s; incremental]	ceph/ceph @ 0fcffee29411e3a38036764817b6e1afc59741cc; src/os/bluestore/BlueStore.cc:6346; ceph/ceph @ abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a; src/os/bluestore/BlueStore.cc:6288; ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/os/bluestore/BlueStore.cc:5126
ceph_bluestore_kv_sync_lat_count	ceph_bluestore_kv_sync_lat_count	ceph_bluestore_kv_sync_lat_count	counter	ceph_daemon	Ceph/Daemon Exporters/BlueStore/Space and Core State	*	latency	Latency Measurements (operations/s); source meaning: Average kv_sync thread latency Count	source-verified shared population and rendered algebra for Latency Measurements; comparable dimensions: clist_lat, kv_commit_lat, kv_final_lat, kv_flush_lat, kv_sync_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> operations/s; counted/measured object: Latency Measurements / kv_sync_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/BlueStore/Space and Core State / Latency Measurements [latency_measurements; operations/s; incremental]	ceph/ceph @ 0fcffee29411e3a38036764817b6e1afc59741cc; src/os/bluestore/BlueStore.cc:6352; ceph/ceph @ abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a; src/os/bluestore/BlueStore.cc:6294; ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/os/bluestore/BlueStore.cc:5132
ceph_bluestore_kv_sync_lat_sum	ceph_bluestore_kv_sync_lat_sum	ceph_bluestore_kv_sync_lat_sum	gauge	ceph_daemon	Ceph/Daemon Exporters/BlueStore/Space and Core State	*	latency	Accumulated Latency (seconds/s); source meaning: Average kv_sync thread latency Total	source-verified shared population and rendered algebra for Accumulated Latency; comparable dimensions: clist_lat, kv_commit_lat, kv_final_lat, kv_flush_lat, kv_sync_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> seconds/s; counted/measured object: Accumulated Latency / kv_sync_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/BlueStore/Space and Core State / Accumulated Latency [accumulated_latency; seconds/s; incremental]	ceph/ceph @ 0fcffee29411e3a38036764817b6e1afc59741cc; src/os/bluestore/BlueStore.cc:6352; ceph/ceph @ abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a; src/os/bluestore/BlueStore.cc:6294; ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/os/bluestore/BlueStore.cc:5132
ceph_bluestore_omap_clear_lat_count	ceph_bluestore_omap_clear_lat_count	ceph_bluestore_omap_clear_lat_count	counter	ceph_daemon	Ceph/Daemon Exporters/BlueStore/OMAP	*	latency	Latency Measurements (operations/s); source meaning: Average omap clear call latency Count	source-verified shared population and rendered algebra for Latency Measurements; comparable dimensions: clear_lat, get_keys_lat, get_values_lat, lower_bound_lat, next_lat, seek_to_first_lat, upper_bound_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> operations/s; counted/measured object: Latency Measurements / clear_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/BlueStore/OMAP / Latency Measurements [latency_measurements; operations/s; incremental]	ceph/ceph @ 0fcffee29411e3a38036764817b6e1afc59741cc; src/os/bluestore/BlueStore.cc:6554; ceph/ceph @ abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a; src/os/bluestore/BlueStore.cc:6483; ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/os/bluestore/BlueStore.cc:5321
ceph_bluestore_omap_clear_lat_sum	ceph_bluestore_omap_clear_lat_sum	ceph_bluestore_omap_clear_lat_sum	gauge	ceph_daemon	Ceph/Daemon Exporters/BlueStore/OMAP	*	latency	Accumulated Latency (seconds/s); source meaning: Average omap clear call latency Total	source-verified shared population and rendered algebra for Accumulated Latency; comparable dimensions: clear_lat, get_keys_lat, get_values_lat, lower_bound_lat, next_lat, seek_to_first_lat, upper_bound_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> seconds/s; counted/measured object: Accumulated Latency / clear_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/BlueStore/OMAP / Accumulated Latency [accumulated_latency; seconds/s; incremental]	ceph/ceph @ 0fcffee29411e3a38036764817b6e1afc59741cc; src/os/bluestore/BlueStore.cc:6554; ceph/ceph @ abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a; src/os/bluestore/BlueStore.cc:6483; ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/os/bluestore/BlueStore.cc:5321
ceph_bluestore_omap_get_keys_lat_count	ceph_bluestore_omap_get_keys_lat_count	ceph_bluestore_omap_get_keys_lat_count	counter	ceph_daemon	Ceph/Daemon Exporters/BlueStore/OMAP	*	latency	Latency Measurements (operations/s); source meaning: Average omap get_keys call latency Count	source-verified shared population and rendered algebra for Latency Measurements; comparable dimensions: clear_lat, get_keys_lat, get_values_lat, lower_bound_lat, next_lat, seek_to_first_lat, upper_bound_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> operations/s; counted/measured object: Latency Measurements / get_keys_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/BlueStore/OMAP / Latency Measurements [latency_measurements; operations/s; incremental]	ceph/ceph @ 0fcffee29411e3a38036764817b6e1afc59741cc; src/os/bluestore/BlueStore.cc:6548; ceph/ceph @ abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a; src/os/bluestore/BlueStore.cc:6477; ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/os/bluestore/BlueStore.cc:5315
