authored_selector	emitted_metric	source_family	source_type	source_labels	operator_owner	entity_identity	signal_role	observation_population	cross_family_relationship	unit_algebra	label_roles_and_optionality	availability_gate	evidence_and_uncertainty	disposition	destination	source_path
ray_vllm_kv_offload_lookup_async_delay_seconds_count	ray_vllm_kv_offload_lookup_async_delay_seconds_count	ray_vllm_kv_offload_lookup_async_delay_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/KV Offloading	model_name,engine,ReplicaId,WorkerId	latency	Histogram of time between a request's offload lookup first deferring and the following lookup resolving, or request finish, in seconds.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> lookups/s; counted/measured object: Histogram of time between a request's offload lookup first deferring and the following lookup resolving, or request finish, in seconds.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Offloading / KV Offload Lookup Measurements [lookup_measurements; lookups/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_kv_offload_lookup_async_delay_seconds_sum	ray_vllm_kv_offload_lookup_async_delay_seconds_sum	ray_vllm_kv_offload_lookup_async_delay_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/KV Offloading	model_name,engine,ReplicaId,WorkerId	latency	Histogram of time between a request's offload lookup first deferring and the following lookup resolving, or request finish, in seconds.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> seconds/s; counted/measured object: Histogram of time between a request's offload lookup first deferring and the following lookup resolving, or request finish, in seconds.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Offloading / KV Offload Lookup Delay Accumulation [lookup_delay_accumulation; seconds/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_kv_offload_lookup_sync_delay_seconds_bucket	ray_vllm_kv_offload_lookup_sync_delay_seconds_bucket	ray_vllm_kv_offload_lookup_sync_delay_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/KV Offloading	model_name,engine,ReplicaId,WorkerId	latency	Histogram of the time spent in a single offload lookup call, in seconds.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of the time spent in a single offload lookup call, in seconds.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Offloading / KV Offload Synchronous Lookup Delay [lookup_sync_delay; observations/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_kv_offload_lookup_sync_delay_seconds_count	ray_vllm_kv_offload_lookup_sync_delay_seconds_count	ray_vllm_kv_offload_lookup_sync_delay_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/KV Offloading	model_name,engine,ReplicaId,WorkerId	latency	Histogram of the time spent in a single offload lookup call, in seconds.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> lookups/s; counted/measured object: Histogram of the time spent in a single offload lookup call, in seconds.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Offloading / KV Offload Lookup Measurements [lookup_measurements; lookups/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_kv_offload_lookup_sync_delay_seconds_sum	ray_vllm_kv_offload_lookup_sync_delay_seconds_sum	ray_vllm_kv_offload_lookup_sync_delay_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/KV Offloading	model_name,engine,ReplicaId,WorkerId	latency	Histogram of the time spent in a single offload lookup call, in seconds.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> seconds/s; counted/measured object: Histogram of the time spent in a single offload lookup call, in seconds.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Offloading / KV Offload Lookup Delay Accumulation [lookup_delay_accumulation; seconds/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_kv_offload_size	ray_vllm_kv_offload_size_bucket,ray_vllm_kv_offload_size_count,ray_vllm_kv_offload_size_sum	ray_vllm_kv_offload_size	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name,transfer_type	<excluded>	<none>	workload/outcome	Histogram of KV offload transfer size, in bytes.	histogram quantile component; same observation population as the family bucket/quantile, count, and sum components	raw histogram; no rendered unit because job-excluded	source labels=Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name,transfer_type; no chart identity/dimension role	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_kv_offload_store_bytes	ray_vllm_kv_offload_store_bytes	ray_vllm_kv_offload_store_bytes	gauge	Component,ReplicaId,SessionName,Version,WorkerId,engine,model_name	<excluded>	<none>	capacity/resource	Deprecated Ray counter compatibility gauge: Total bytes stored from GPU to offload storage.	Ray compatibility gauge alias of the canonical counter family; default unless RAY_EXPORT_COUNTER_AS_GAUGE=0	raw gauge; no rendered unit because job-excluded	source labels=Component,ReplicaId,SessionName,Version,WorkerId,engine,model_name; no chart identity/dimension role	Ray node metrics export; compatibility alias enabled by default and disabled with RAY_EXPORT_COUNTER_AS_GAUGE=0	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_kv_offload_store_bytes_total	ray_vllm_kv_offload_store_bytes_total	ray_vllm_kv_offload_store_bytes_total	counter	Component,ReplicaId,SessionName,Version,WorkerId,engine,model_name	vLLM/KV Offloading	model_name,engine,ReplicaId,WorkerId	capacity/resource	Total bytes stored from GPU to offload storage.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> bytes/s; counted/measured object: Total bytes stored from GPU to offload storage.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Offloading / KV Offload Transfer Byte Accounting [transfer_bytes; bytes/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_kv_offload_store_size_bucket	ray_vllm_kv_offload_store_size_bucket	ray_vllm_kv_offload_store_size	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/KV Offloading	model_name,engine,ReplicaId,WorkerId	workload/outcome	Histogram of KV offload store operation size, in bytes.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of KV offload store operation size, in bytes.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Offloading / KV Offload Store Size [store_size; observations/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_kv_offload_store_size_count	ray_vllm_kv_offload_store_size_count	ray_vllm_kv_offload_store_size	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/KV Offloading	model_name,engine,ReplicaId,WorkerId	workload/outcome	Histogram of KV offload store operation size, in bytes.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> operations/s; counted/measured object: Histogram of KV offload store operation size, in bytes.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Offloading / KV Offload Transfer Operations [transfer_operations; operations/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
