authored_selector	emitted_metric	source_family	source_type	source_labels	operator_owner	entity_identity	signal_role	observation_population	cross_family_relationship	unit_algebra	label_roles_and_optionality	availability_gate	evidence_and_uncertainty	disposition	destination	source_path
vllm:kv_offload_lookup_sync_delay_seconds_bucket	vllm:kv_offload_lookup_sync_delay_seconds_bucket	vllm:kv_offload_lookup_sync_delay_seconds	histogram	engine,le,model_name	vLLM/KV Offloading	model_name,engine	latency	Histogram of the time spent in a single offload lookup call, in seconds.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of the time spent in a single offload lookup call, in seconds.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	KV offloading/tiering configuration	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Offloading / KV Offload Synchronous Lookup Delay [lookup_sync_delay; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/offloading/metrics.py; vllm/v1/kv_offload/**
vllm:kv_offload_lookup_sync_delay_seconds_count	vllm:kv_offload_lookup_sync_delay_seconds_count	vllm:kv_offload_lookup_sync_delay_seconds	histogram	engine,le,model_name	vLLM/KV Offloading	model_name,engine	latency	Histogram of the time spent in a single offload lookup call, in seconds.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> lookups/s; counted/measured object: Histogram of the time spent in a single offload lookup call, in seconds.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	KV offloading/tiering configuration	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Offloading / KV Offload Lookup Measurements [lookup_measurements; lookups/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/offloading/metrics.py; vllm/v1/kv_offload/**
vllm:kv_offload_lookup_sync_delay_seconds_sum	vllm:kv_offload_lookup_sync_delay_seconds_sum	vllm:kv_offload_lookup_sync_delay_seconds	histogram	engine,le,model_name	vLLM/KV Offloading	model_name,engine	latency	Histogram of the time spent in a single offload lookup call, in seconds.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> seconds/s; counted/measured object: Histogram of the time spent in a single offload lookup call, in seconds.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	KV offloading/tiering configuration	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Offloading / KV Offload Lookup Delay Accumulation [lookup_delay_accumulation; seconds/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/offloading/metrics.py; vllm/v1/kv_offload/**
vllm:kv_offload_lookup_sync_delay_seconds_created	vllm:kv_offload_lookup_sync_delay_seconds_created	vllm:kv_offload_lookup_sync_delay_seconds_created	gauge	engine,model_name	<excluded>	<none>	latency	Histogram of the time spent in a single offload lookup call, in seconds.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	KV offloading/tiering configuration	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/offloading/metrics.py; vllm/v1/kv_offload/**
vllm:kv_offload_size	vllm:kv_offload_size_bucket,vllm:kv_offload_size_count,vllm:kv_offload_size_sum	vllm:kv_offload_size	histogram	engine,le,model_name,transfer_type	<excluded>	<none>	workload/outcome	Histogram of KV offload transfer size, in bytes.	histogram quantile component; same observation population as the family bucket/quantile, count, and sum components	raw histogram; no rendered unit because job-excluded	source labels=engine,le,model_name,transfer_type; no chart identity/dimension role	KV offloading/tiering configuration	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/offloading/metrics.py; vllm/v1/kv_offload/**
vllm:kv_offload_size_created	vllm:kv_offload_size_created	vllm:kv_offload_size_created	gauge	engine,model_name,transfer_type	<excluded>	<none>	workload/outcome	Histogram of KV offload transfer size, in bytes.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name,transfer_type; no chart identity/dimension role	KV offloading/tiering configuration	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/offloading/metrics.py; vllm/v1/kv_offload/**
vllm:kv_offload_store_bytes_created	vllm:kv_offload_store_bytes_created	vllm:kv_offload_store_bytes_created	gauge	engine,model_name	<excluded>	<none>	capacity/resource	Total bytes stored from GPU to offload storage.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	KV offloading/tiering configuration	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/offloading/metrics.py; vllm/v1/kv_offload/**
vllm:kv_offload_store_bytes_total	vllm:kv_offload_store_bytes_total	vllm:kv_offload_store_bytes_total	counter	engine,model_name	vLLM/KV Offloading	model_name,engine	capacity/resource	Total bytes stored from GPU to offload storage.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> bytes/s; counted/measured object: Total bytes stored from GPU to offload storage.	identity=model_name,engine; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	KV offloading/tiering configuration	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Offloading / KV Offload Transfer Byte Accounting [transfer_bytes; bytes/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/offloading/metrics.py; vllm/v1/kv_offload/**
vllm:kv_offload_store_size_bucket	vllm:kv_offload_store_size_bucket	vllm:kv_offload_store_size	histogram	engine,le,model_name	vLLM/KV Offloading	model_name,engine	workload/outcome	Histogram of KV offload store operation size, in bytes.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of KV offload store operation size, in bytes.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	KV offloading/tiering configuration	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Offloading / KV Offload Store Size [store_size; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/offloading/metrics.py; vllm/v1/kv_offload/**
vllm:kv_offload_store_size_count	vllm:kv_offload_store_size_count	vllm:kv_offload_store_size	histogram	engine,le,model_name	vLLM/KV Offloading	model_name,engine	workload/outcome	Histogram of KV offload store operation size, in bytes.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> operations/s; counted/measured object: Histogram of KV offload store operation size, in bytes.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	KV offloading/tiering configuration	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Offloading / KV Offload Transfer Operations [transfer_operations; operations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/offloading/metrics.py; vllm/v1/kv_offload/**
vllm:kv_offload_store_size_sum	vllm:kv_offload_store_size_sum	vllm:kv_offload_store_size	histogram	engine,le,model_name	vLLM/KV Offloading	model_name,engine	workload/outcome	Histogram of KV offload store operation size, in bytes.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> bytes/s; counted/measured object: Histogram of KV offload store operation size, in bytes.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	KV offloading/tiering configuration	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Offloading / KV Offload Transfer Byte Accounting [transfer_bytes; bytes/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/offloading/metrics.py; vllm/v1/kv_offload/**
